Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,63785238,163735668,63785238
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,60820574,158439847,60820574
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,103117107,250417602,103117107
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,89675553,228009678,89675553
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,100503169,233676067,100503169
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,110244991,248439654,110244991
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,63948187,169141598,63948187
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,72451406,169627203,72451406
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,988991873,2320150882,988991873
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,925709968,2071145356,925709968
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,548543870,1377925865,548543870
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,616939938,1468186022,616939938
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,794100389,1782002467,794100389
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,923262567,2191486544,923262567
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,1157762909,2905054083,1157762909
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,1278962239,3062118881,1278962239
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,1338851244,3112639671,1338851244
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,1322518238,3118532900,1322518238
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,844549285,1994029239,844549285
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,865598253,1925043002,865598253
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,22618316,69986524,22618316
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,17160025,55826509,17160025
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,27388382,76633563,27388382
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,21174584,65538933,21174584
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,24252840,76045566,24252840
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,19300600,63852152,19300600
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,18787657,71249188,18787657
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,20683528,78770524,20683528
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,17653660,71165199,17653660
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,17120796,64392912,17120796
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,17032902,59574754,17032902
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,23527828,82424165,23527828
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,48008130,116161684,48008130
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,59238558,148547693,59238558
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,68153462,165860207,68153462
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,53371404,128937359,53371404
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,69458042,161953778,69458042
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,66432023,167815508,66432023
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,68608674,179679666,68608674
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,68176559,179508444,68176559
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,65057211,170939698,65057211
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,71184739,177492463,71184739
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,59516827,148776822,59516827
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,65636279,160978092,65636279
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,65194599,152576371,65194599
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,78071301,194448266,78071301
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,80334585,201331266,80334585
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,71396166,176447364,71396166
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,88232068,220952564,88232068
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,87847391,222715885,87847391
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,83663616,219772373,83663616
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,85680090,240767579,85680090
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,89372248,237944306,89372248
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,83649727,226840187,83649727
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,85530037,228628306,85530037
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,82567325,222385216,82567325
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,103142086,343994003,103142086
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,93184768,350368865,93184768
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,97700092,339335839,97700092
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,106170208,380118743,106170208
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,103580908,348958589,103580908
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,84997561,288414043,84997561
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,91759012,343110277,91759012
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,83865421,320563364,83865421
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,79849355,268167872,79849355
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,95605280,335938341,95605280
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,72185737,243127613,72185737
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,72698947,237858883,72698947
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,111324359,404915583,111324359
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,110490058,397817636,110490058
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,95168370,335854885,95168370
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,115152213,403441743,115152213
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,90459401,346637903,90459401
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,91163410,336779872,91163410
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,88492977,363969796,88492977
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,103572203,424374373,103572203
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,90773191,367667263,90773191
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,116009829,464007188,116009829
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,78824980,319528648,78824980
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,81991575,310299105,81991575
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,24339082,129811861,24339082
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,18295919,97314049,18295919
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,21734490,110964913,21734490
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,24025656,117842597,24025656
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,20926538,118183876,20926538
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,16121187,95156681,16121187
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,21454511,139196760,21454511
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,26995924,179046459,26995924
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,24776843,153817191,24776843
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,23234344,144544803,23234344
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,16099474,93598983,16099474
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,18812231,102802474,18812231
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,62084738,273963513,62084738
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,73054151,280944026,73054151
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,77836815,262516207,77836815
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,73460697,263683840,73460697
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,77575039,271813360,77575039
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,76465718,306210661,76465718
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,72325750,281387947,72325750
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,74393774,305734974,74393774
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,63920165,297579111,63920165
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,71575380,296369421,71575380
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,64397900,268809399,64397900
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,56745450,231390881,56745450
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,42745400,108336966,42745400
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,48769843,138782214,48769843
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,45033260,124695389,45033260
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,44131307,113855600,44131307
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,46209854,121748222,46209854
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,32147787,89586090,32147787
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,42925282,135156694,42925282
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,53614733,166290369,53614733
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,43441671,130435960,43441671
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,48187374,152700050,48187374
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,42830830,131698234,42830830
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,43862135,138003676,43862135
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,49174988,128085340,49174988
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,39723036,93608109,39723036
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,44027089,96109783,44027089
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,45620211,106733239,45620211
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,49746430,108429426,49746430
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,43615776,103270254,43615776
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,49092937,139549172,49092937
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,51845946,121168729,51845946
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,43118982,109773107,43118982
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,51552251,138460454,51552251
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,46874894,115283985,46874894
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,43136538,103385345,43136538
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,37400378,172994178,37400378
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,35074213,149831729,35074213
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,30845363,148357277,30845363
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,38765291,156827026,38765291
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,24021522,108107413,24021522
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,29281172,118976154,29281172
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,28604600,140026197,28604600
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,30353348,147570222,30353348
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,32044680,157665168,32044680
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,34398728,164744339,34398728
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,26829652,127265938,26829652
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,30148114,139343254,30148114
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,6674448,50801446,6674448
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,6047260,47682887,6047260
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,6461585,49113742,6461585
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,7394589,53379827,7394589
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,6398165,47711829,6398165
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,5494430,40373367,5494430
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,6491137,47754312,6491137
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,6572400,49645690,6572400
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,5775724,43087234,5775724
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,7593081,53135599,7593081
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,6578640,47815135,6578640
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,6088427,42665931,6088427
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,1,348108404,1098749320,348108404
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,2,315048126,967602713,315048126
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,3,245759171,779913249,245759171
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,4,296710373,907761477,296710373
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,5,320858792,980050498,320858792
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,6,299489761,956417419,299489761
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,7,342191957,1207603091,342191957
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,8,329320353,1178527456,329320353
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,9,316279481,1106868460,316279481
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,10,386997385,1331229864,386997385
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,11,257062139,847959957,257062139
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2018,12,266985980,850010229,266985980
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,177139822,481704159,177139822
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,166549506,445547891,166549506
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,168483637,441454288,168483637
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,135681137,371430300,135681137
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,151425527,400048731,151425527
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,165399432,438006320,165399432
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,165754664,463093274,165754664
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,154247414,464584331,154247414
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,152870508,432042660,152870508
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,141089752,416265323,141089752
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,141620054,369217385,141620054
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,130841250,340576632,130841250
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,1995474,7170568,1995474
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,2300177,8088627,2300177
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,3348537,9454831,3348537
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,3726734,9502085,3726734
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,2780633,8057562,2780633
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,1017785,4184926,1017785
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,4050100,12770140,4050100
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,5291218,18118994,5291218
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,4535478,17225523,4535478
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,5021611,16391087,5021611
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,3781641,11872443,3781641
Burma (Myanmar),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,3242566,9603392,3242566
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,81456954,182104239,81456954
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,75016565,170602719,75016565
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,76656747,169576096,76656747
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,69085453,160360277,69085453
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,56580510,145124459,56580510
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,58509185,146920031,58509185
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,85346617,207499086,85346617
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,89295122,212447254,89295122
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,106319879,221679108,106319879
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,90520976,210686235,90520976
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,69025433,164780037,69025433
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,71176947,154505605,71176947
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,1065987094,2526346477,1065987094
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,785125617,1848315197,785125617
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,541370732,1376577328,541370732
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,731357861,1685510774,731357861
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,823566211,1858116896,823566211
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,936937012,2209232166,936937012
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,1143591439,2809093144,1143591439
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,1298888420,3143220114,1298888420
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,1274820085,2957121689,1274820085
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,1115523793,2743866684,1115523793
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,851785741,2049542414,851785741
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,788874382,1799781073,788874382
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,18521723,61823458,18521723
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,16655800,55371295,16655800
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,18252911,58448625,18252911
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,13917758,48388400,13917758
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,19972753,63973351,19972753
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,17697466,63681938,17697466
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,16510629,61068065,16510629
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,18425087,71351469,18425087
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,16371781,63540307,16371781
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,16927723,64553159,16927723
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,18453802,62860439,18453802
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,15674207,51477300,15674207
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,49213305,120636878,49213305
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,62328102,145810508,62328102
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,75921589,177078657,75921589
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,56955220,132434833,56955220
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,69746549,165942452,69746549
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,63166014,156279610,63166014
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,72114179,186265411,72114179
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,71495044,188084085,71495044
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,59592429,150841471,59592429
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,63319176,165230212,63319176
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,69335640,168852897,69335640
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,59997803,149345467,59997803
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,58066739,136561112,58066739
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,84785641,195522778,84785641
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,99182211,219975631,99182211
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,82759606,186891378,82759606
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,96098747,223075190,96098747
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,92602990,234125616,92602990
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,91975709,239284724,91975709
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,98305296,246538567,98305296
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,86228478,206858863,86228478
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,78091238,192808458,78091238
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,94853481,219800415,94853481
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,64966054,158763101,64966054
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,94097523,328466061,94097523
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,96329923,335003669,96329923
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,111788216,380802147,111788216
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,95627214,334407106,95627214
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,95797194,322690467,95797194
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,87759529,298112071,87759529
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,93494284,328118200,93494284
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,83648520,311792444,83648520
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,76740285,261728642,76740285
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,92884303,315439767,92884303
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,73951087,253219747,73951087
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,12,61401500,209850779,61401500
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,1,119491620,420684952,119491620
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,2,112797276,393979023,112797276
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,3,116028833,405287539,116028833
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,4,107928739,366812374,107928739
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,5,100136930,350459058,100136930
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,6,98061956,372042000,98061956
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,7,103606520,403825746,103606520
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,8,98124433,392398353,98124433
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,9,96395445,382767860,96395445
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,10,112967880,441875751,112967880
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2017,11,83186004,334531122,83186004
